"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","list-view-header"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/37033-3852","23","31.000","08-05-2025","Kiralık Daire","1 +
                          1","95 m²","26
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/0/0/5/4/4/1745063068071-44500283.jpg","EİDS onaylı","İzmir / Konak / Alsancak Mah.","https://www.hepsiemlak.com/emlak-ofisi/demet-emlak-37033","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/3/0/7/3/0/a4f1ec69-3228-460d-bb5c-3373bf7c7b62.jpg","Demet Emlak","Fırsat Alsancak Kıbrıs Şehitleri Caddesinde Mobilyalı Yeni Eşyalı 1+1 Harika Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-donanmaci-kiralik/yali-dairesi/31745-22152","33","75.000","08-05-2025","Kiralık Yalı Dairesi","4 +
                          0","186 m²","38
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/3/6/3/5/4/4/f1e69c1c-2a7f-4aa7-96d5-9fddd986e5b2.jpg","EİDS onaylı","İzmir / Karşıyaka / Donanmacı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","Kw Alesta-viya-orsa 5","Karşıyaka Yalı Bulvar’nda Muhteşem Manzaralı Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-konak-mehmet-ali-akman-kiralik/daire/77409-738","20","28.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","27
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/5/9/5/4/4/0be7f939-ac0b-4cf8-8086-c3506f3375cf.jpg","EİDS onaylı","İzmir / Konak / Mehmet Ali Akman Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Güzelyalı Orta Okulu Yanı Ara Kat Bakımlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/23889-629","20","25.000","08-05-2025","Kiralık Daire","2 +
                          2","110 m²","38
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/0/6/9/5/4/4/af6e487c-df2c-41f5-bdc8-b582ec89ee2c.jpg","EİDS onaylı","İzmir / Bayraklı / Mansuroğlu Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Yaşar Üniversitesi Karşısı Büyük 2+1 Doğalgazlı."
"https://www.hepsiemlak.com/izmir-buca-efeler-kiralik/daire/13470-2448","20","22.000","08-05-2025","Kiralık Daire","3 +
                          1","110 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/4/4/3/7/1/4/d412051d-86c7-4fbb-9f12-a00a78f623fb.jpg","EİDS onaylı","İzmir / Buca / Efeler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","3 Oda 1 Salon Klimalı,Korunaklı Daire"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/60491-587","19","40.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","14
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Çiğli / Ataşehir Mah.","","","","","Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahriye-ucok-kiralik/daire/123982-154","19","30.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","50
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","İzmir / Karşıyaka / Bahriye Üçok Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","İzmir Karşıyaka Bahriye Üçok Mah De Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cigli-esentepe-kiralik/daire/26584-2818","29","27.000","08-05-2025","Kiralık Daire","3 +
                          1","125 m²","6
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","İzmir / Çiğli / Esentepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Çiğli Esentepede Kiralık Yeni 5 Yaşında 3+1 Daire Kanıt Emlaktan"
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/5698-1085","15","32.000","07-05-2025","Kiralık Daire","2 +
                          1","140 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/7/6/7/5/4/4/62d73b2d-1216-4c30-9bc0-5e7f2074bc8d.jpg","EİDS onaylı","İzmir / Karabağlar / Üçkuyular Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Üçkuyularda 2.Arakat Köşe D.Gaz Kombili Ful Tadilatlı 2+1 Konut"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/2011-7804","15","17.000","08-05-2025","Kiralık Daire","Stüdyo","55 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/0/5/0/2/4/1705256833264-42050446.jpg","EİDS onaylı","İzmir / Bornova / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/barka-gayrimenkul-2011","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/0/2/0/0/a9645aa5-455a-4931-8a90-1e7b107a2d28.jpg","Barka Gayrimenkul","Eşyalı Ege Üniversitesi Dibinde Eşyalı Kiralık Daireler"
"https://www.hepsiemlak.com/izmir-buca-yenigun-kiralik/daire/51456-7310","27","18.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/8/8/4/1/4/4/1738787534696-44148881.jpg","EİDS onaylı","İzmir / Buca / Yenigün Mah.","https://www.hepsiemlak.com/emlak-ofisi/my-house-emlak-51456","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/4/1/5/0/b17a9599-26cd-40ec-abb2-edc9b9c06cc3.jpg","My House Emlak","Buca Yenigün Mahallesi'nde 2+1 Doğalgazlı Kapalı Mutfak Kiralık Daire"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/90799-670","16","35.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/1/3/3/4/4/1741944715657-44331377.jpg","EİDS onaylı","İzmir / Bornova / Erzene Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Zengin Emlaktan 3+1 Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-buca-baris-kiralik/daire/130324-903","52","23.000","08-05-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/9/1/5/4/4/a774c780-c1fb-46ee-a165-a8fa9a36ea41.jpg","EİDS onaylı","İzmir / Buca / Barış Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-gayrimenkul-130324","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/3/0/3/1/14751a0f-cd5e-4b53-8363-5482313467a6.jpg","Güneş Gayrimenkul","Güneş'ten Buca Belediye Yakını 2+1 80m 2 Balkon Arakat Otopark"
"https://www.hepsiemlak.com/izmir-bayrakli-emek-kiralik/daire/21001-18516","31","13.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","29
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/4/3/9/5/4/4/c13785b9-3f4b-4bf6-a244-459d084c1cd6.jpg","EİDS onaylı","İzmir / Bayraklı / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/cigli-serkan-emlak-21001","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/0/1/2/0/bd972ebd-6f85-44d4-ae95-785876a54b5a.jpg","Çiğli Serkan Emlak","Gümüşpala Emek Mahallesi Kiralık2+1 Klimalı+balkonlu Çiğliserkan"
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/145977-87","22","15.000","07-05-2025","Kiralık Daire","2 +
                          1","85 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/3/2/9/5/4/4/4ef353d40539d2f59a677e128f5fa31eb480414b7e9cfdd85a3c4b563fd1bf0dcefe94f96c8226be53a940f903ad5349.jpg","EİDS onaylı","İzmir / Menemen / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/kbk-gayrimenkul-145977","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Kbk Gayrimenkul","Seyrek Kiralık Temiz Merkezde 2+1 Klimalı Arakat Daire"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/141207-74","29","44.000","08-05-2025","Kiralık Daire","2 +
                          1","110 m²","10
                        Yaşında","7. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/2/2/6/4/4/4/1744473994719-44462258.jpg","","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozbas-emlak-141207","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/2/1/4/1/93626669-ed73-434c-972b-083b06de9bb5.jpg","Özbaş Emlak","Özbaş Emlak'tan Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahriye-ucok-kiralik/daire/81410-98","23","28.000","08-05-2025","Kiralık Daire","3 +
                          1","145 m²","35
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/4/0/8/3/4/4/a87f9211-366b-4bb7-adc6-c4b987f2d15e.jpg","EİDS onaylı","İzmir / Karşıyaka / Bahriye Üçok Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Merkezi Konumda Doğalgazlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-konak-murat-reis-kiralik/daire/135153-303","26","30.000","08-05-2025","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/3/1/3/2/4/4/231b4879-0e33-46fb-bdad-134414d98833.jpg","EİDS onaylı","İzmir / Konak / Murat Reis Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","3+1 Hatay Nokta'da Öğrenciye Full Eşyalı Acil Kiralık Daire"
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/75961-169","38","30.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/9/7/5/8/7/3/54b45e53-b754-4211-9016-136c8b7763ea.jpg","EİDS onaylı","İzmir / Balçova / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Balçova Ekonomi Üniversitesi Yakını 2+1 90 M2 Ara Kat Asansörlü Yeni Bina Lüx Kiralık Daire"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/77374-494","27","28.500","08-05-2025","Kiralık Daire","1 +
                          1","54 m²","6
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/3/0/9/5/4/4/1746617198-838696-44590312.jpeg","EİDS onaylı","İzmir / Bornova / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/onsu-emlak-77374","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/3/7/7/0/a2eb9b0a-13e0-4dd1-8fec-ece0e60c2ad5.jpg","Onsu Emlak","Bornova Atatürk'te Muhteşem Körfez Manzaralı Eşyalı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/daire/115022-843","20","32.000","08-05-2025","Kiralık Daire","1 +
                          1","45 m²","3
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/5/3/4/5/4/4/68de4dde-ea8e-4dc3-b5be-42e3b0fe6de6.jpg","EİDS onaylı","İzmir / Urla / Gülbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ctn-gayrimenkul-115022","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/0/5/1/1/b634fa2f-8ed3-4e90-86ab-231c0a58f807.jpg","Çtn Gayrimenkul","Çtn'den Urla Gülbahçe'de 4 Ay Süresince Kiralık,Eşyalı 1+1 Daire"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/yazlik/6057-2067","30","500.000","08-05-2025","Kiralık Yazlık","3 +
                          1","150 m²","7
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/5/7/5/5/6/3/65a1c40d-34f2-4eaa-a08d-5c1ab903458b.jpg","EİDS onaylı","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg","Class Emlak Alaçatı","Class'tan Ilıcaya Yakın Havuzlu Site İçinde Şık Villa Sezonluk"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/37033-3857","18","30.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/0/5/4/5/4/4/1745918210451-44545095.jpg","EİDS onaylı","İzmir / Konak / Kültür Mah.","https://www.hepsiemlak.com/emlak-ofisi/demet-emlak-37033","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/3/0/7/3/0/a4f1ec69-3228-460d-bb5c-3373bf7c7b62.jpg","Demet Emlak","Fırsat Alsancak Talatpaşa Bulvarı Yakını Tadilatlı 2+1keyifli Daire"
"https://www.hepsiemlak.com/izmir-balcova-teleferik-kiralik/daire/10374-3209","25","25.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/3/5/5/3/3/1734173094421-33553328.jpg","EİDS onaylı","İzmir / Balçova / Teleferik Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kolej Ofis Gay.Full Eşyalı  Manzaralı Jeotermalli  Asansörlükiralık Daire"
"https://www.hepsiemlak.com/izmir-buca-inkilap-kiralik/daire/130324-902","42","23.000","08-05-2025","Kiralık Daire","2 +
                          1","70 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/2/9/1/5/4/4/fa15c0d7-c0ef-43d3-bbbb-0b25c46d33e9.jpg","EİDS onaylı","İzmir / Buca / İnkılap Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-gayrimenkul-130324","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/3/0/3/1/14751a0f-cd5e-4b53-8363-5482313467a6.jpg","Güneş Gayrimenkul","Güneş'ten Şirinyer İzban 10dk 2+1 70m Balkon O.Park Ön Cephe"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/31745-21440","24","15.000","08-05-2025","Kiralık Daire","1 +
                          1","47 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/1/1/3/3/3/4/53afb415-92bd-4b13-a897-83172e9fe42f.jpg","EİDS onaylı","İzmir / Çiğli / Balatçık Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","Kw Alesta-viya-orsa 5","Katip Çelebi Üni İle Egekent İzban Arası Kiralık Sıfır Daireler"
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/145977-53","30","15.000","07-05-2025","Kiralık Daire","1 +
                          1","58 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/1/6/8/5/4/4/a390133b2b7ae7fbda2494b925dd5cf85200eb208b80cf37d203e479ef20bd3476fe16253593a2dac3ccbeb827083ace.jpg","EİDS onaylı","İzmir / Menemen / 85. Yıl Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/kbk-gayrimenkul-145977","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Kbk Gayrimenkul","Canbek Suites De Bahçe Katı Eşyasız Yerden Isıtma Ve Klimalı"
"https://www.hepsiemlak.com/izmir-bornova-ergene-kiralik/daire/129267-498","15","30.000","08-05-2025","Kiralık Daire","3 +
                          1","140 m²","13
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/9/1/3/5/4/4/1745658784-698087-44531963.jpeg","EİDS onaylı","İzmir / Bornova / Ergene Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bornova Atatürk Mah. 3+1 D.Gazlı 130 M2 Dubleks"
"https://www.hepsiemlak.com/izmir-bayrakli-osmangazi-kiralik/daire/29626-1960","43","22.000","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/7/4/0/5/4/4/1745186547232-44504752.jpg","EİDS onaylı","İzmir / Bayraklı / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/binax-gayrimenkul-29626","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/6/9/2/0/98867257-c632-4fa7-894b-324e476b1aa9.jpg","Binax Gayrimenkul","Bornova'da Arakat 2+1 Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-yunus-emre-kiralik/daire/60124-1445","25","13.000","07-05-2025","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Karabağlar / Yunus Emre Mah.","https://www.hepsiemlak.com/emlak-ofisi/baygun-emlak-60124","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/1/0/6/0/0fd187c7-c77f-426c-b417-6dcd94ff7d56.jpg","","Baygün Emlak","Karabağlar Yunus Emre Mah. Kiralık 3+1 Daire 130 M2"
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/67273-4023","34","11.000","08-05-2025","Kiralık Daire","1 +
                          1","55 m²","16
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","İzmir / Buca / Kozağaç Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Buca Zeytintepe Ali Kuşçu Okul Karşısı Eşyalı Kilmalı Bahçe Balkonlu1+1 Aile Apartmanı Esnafoğlu'nda"
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/75961-174","32","30.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","İzmir / Balçova / Onur Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Balçova Onur Mahallesinde 2+1 90 M2 Asansörlü Yeni Bina Kiralık Daire"
"https://www.hepsiemlak.com/izmir-konak-altintas-kiralik/daire/125039-450","22","18.000","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","30
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/5/1/9/5/4/4/1746625830341-44591501.jpg","EİDS onaylı","İzmir / Konak / Altıntaş Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Üçyol Metro Yakını İnönü Caddesinin Bir Sokak Altında Doğalgazlı Deniz Manzaralı 2+1"
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/mustakil-ev/125162-370","21","25.000","07-05-2025","Kiralık Müstakil Ev","4 +
                          1","150 m²","16
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/9/2/9/5/4/4/1746644968487-44592903.jpg","EİDS onaylı","İzmir / Bornova / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayn-ayn-gayrimenkul-125162","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/1/5/2/1/7e50cb25-ea29-4674-9dce-ebac1c861d84.jpeg","Ayn & Ayn Gayrimenkul","Ayn Gayrimenkul Den Bornova Da 4+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-konak-barbaros-kiralik/daire/74289-52","18","25.000","07-05-2025","Kiralık Daire","2 +
                          1","100 m²","45
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/5/2/9/5/4/4/1746638095855-44592554.jpg","EİDS onaylı","İzmir / Konak / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/nar-ofis-gayrimenkul-74289","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/8/2/4/7/0/76bd7ea6-7662-4987-bb98-14c1c5be058e.jpg","Nar Ofis Gayrimenkul","Karataşın En Güzel Parkına Bakan Eşyalı Doğalgazlı 2+1 Kiralik Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-alaybey-kiralik/daire/29342-1967","21","20.000","08-05-2025","Kiralık Daire","1 +
                          1","80 m²","35
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/5/9/5/5/4/4/dadb07b1-4a8f-4704-94f0-0fbde9f5d5ef.jpg","EİDS onaylı","İzmir / Karşıyaka / Alaybey Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","K.Yaka Alaybeyde Arka Cephe Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/27072-2326","21","36.500","07-05-2025","Kiralık Daire","1 +
                          1","65 m²","2
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/9/9/4/4/4/1745053440053-44499132.jpg","EİDS onaylı","İzmir / Karşıyaka / Bostanlı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bostanlı Merkezde Sahile Çok Yakın Arakat"
"https://www.hepsiemlak.com/izmir-odemis-inonu-kiralik/daire/133481-160","9","9.000","08-05-2025","Kiralık Daire","2 +
                          1","97 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/1/4/4/4/4/1744182311-030319-44441605.jpeg","EİDS onaylı","İzmir / Ödemiş / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/duha-yapi-ve-gayrimenkul-133481","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/4/3/3/1/ada55918-6fe2-49d8-9100-c23d969662a9.jpg","Duha Yapı Ve Gayrimenkul","Duha'dan İnönü Mahallesinde Kiralık 2+1 Daire!!"
"https://www.hepsiemlak.com/izmir-bornova-evka-3-kiralik/daire/77374-473","25","39.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","22
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/6/4/9/3/4/4/1743076446010-44394645.jpg","EİDS onaylı","İzmir / Bornova / Evka 3 Mah.","https://www.hepsiemlak.com/emlak-ofisi/onsu-emlak-77374","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/3/7/7/0/a2eb9b0a-13e0-4dd1-8fec-ece0e60c2ad5.jpg","Onsu Emlak","Bornova Evka 3 Te,Eşyalı Kiralık 2+1 Daire"
